Code,SubjectPaperName,Type,date,max_number,marked_actual,ExamDate,Awarding,start_date,end_date,marked_prediction,pred_dif_tot,pred_dif_pc,level,level_code
2208/51,SOCIOLOGY UNIT 4 UNED 4,,29/05/2019,126,0,04/06/2019,17/07/2019,21713,21743,0,0,0,GCE,2
2304/01,MATHEMATICS UNIT 3 UNIT 3,DRS,29/05/2019,2961,0,05/06/2019,17/07/2019,21715,21743,0,0,0,GCE,2
2208/01,SOCIOLOGY UNIT 4 UNIT 4,,29/05/2019,1531,0,04/06/2019,17/07/2019,21715,21743,0,0,0,GCE,2
8521/02,ECONOMICS COMPONENT 2,,29/05/2019,1013,11,23/05/2019,17/07/2019,21713,21743,0,11,1.0858835,GCE,2
8481/03,GEOLOGY COMPONENT 3,,03/06/2019,773,0,11/06/2019,17/07/2019,21717,21743,0,0,0,GCE,2
2717/01,ENGLISH LANG. & LIT. UNIT 3 UNIT 3,,04/06/2019,632,0,03/06/2019,17/07/2019,21710,21743,0,0,0,GCE,2
2207/51,SOCIOLOGY UNIT 3 UNED 3,,30/05/2019,125,0,22/05/2019,17/07/2019,21700,21743,0,0,0,GCE,2
8521/02,ECONOMICS COMPONENT 2,,30/05/2019,1013,11,23/05/2019,17/07/2019,21713,21743,0,11,1.0858835,GCE,2
2717/01,ENGLISH LANG. & LIT. UNIT 3 UNIT 3,,29/05/2019,632,0,03/06/2019,17/07/2019,21710,21743,0,0,0,GCE,2
2305/51,MATHEMATICS UNIT 4 UNED 4,DRS,03/06/2019,313,0,12/06/2019,17/07/2019,21721,21743,0,0,0,GCE,2
2208/51,SOCIOLOGY UNIT 4 UNED 4,,04/06/2019,126,0,04/06/2019,17/07/2019,21713,21743,0,0,0,GCE,2
2718/01,ENGLISH LANG. & LIT. UNIT 4 UNIT 4,,04/06/2019,635,0,11/06/2019,17/07/2019,21717,21743,0,0,0,GCE,2
8521/03,ECONOMICS COMPONENT 3,,04/06/2019,1013,11,04/06/2019,17/07/2019,21717,21743,0,11,1.0858835,GCE,2
2208/51,SOCIOLOGY UNIT 4 UNED 4,,03/06/2019,126,0,04/06/2019,17/07/2019,21713,21743,0,0,0,GCE,2
2717/01,ENGLISH LANG. & LIT. UNIT 3 UNIT 3,,03/06/2019,632,0,03/06/2019,17/07/2019,21710,21743,0,0,0,GCE,2
2305/01,MATHEMATICS UNIT 4 UNIT 4,DRS,30/05/2019,2953,0,12/06/2019,17/07/2019,21723,21743,0,0,0,GCE,2
2304/01,MATHEMATICS UNIT 3 UNIT 3,DRS,30/05/2019,2961,0,05/06/2019,17/07/2019,21715,21743,0,0,0,GCE,2
2207/01,SOCIOLOGY UNIT 3 UNIT 3,,29/05/2019,1524,0,22/05/2019,17/07/2019,21706,21743,0,0,0,GCE,2
8481/03,GEOLOGY COMPONENT 3,,30/05/2019,773,0,11/06/2019,17/07/2019,21717,21743,0,0,0,GCE,2
8481/04,GEOLOGY PRACTICAL ENDORSEMENT,,29/05/2019,773,762,,17/07/2019,21698,21743,0,762,98.576973,GCE,2
8481/02,GEOLOGY COMPONENT 2,,29/05/2019,773,0,06/06/2019,17/07/2019,21714,21743,0,0,0,GCE,2
2304/51,MATHEMATICS UNIT 3 UNED 3,DRS,04/06/2019,296,0,05/06/2019,17/07/2019,21714,21743,0,0,0,GCE,2
2208/51,SOCIOLOGY UNIT 4 UNED 4,,30/05/2019,126,0,04/06/2019,17/07/2019,21713,21743,0,0,0,GCE,2
8481/04,GEOLOGY PRACTICAL ENDORSEMENT,,04/06/2019,773,766,,17/07/2019,21698,21743,103,663,85.76973,GCE,2
2718/01,ENGLISH LANG. & LIT. UNIT 4 UNIT 4,,29/05/2019,635,0,11/06/2019,17/07/2019,21717,21743,0,0,0,GCE,2
2305/51,MATHEMATICS UNIT 4 UNED 4,DRS,04/06/2019,313,0,12/06/2019,17/07/2019,21721,21743,0,0,0,GCE,2
2304/51,MATHEMATICS UNIT 3 UNED 3,DRS,29/05/2019,296,0,05/06/2019,17/07/2019,21714,21743,0,0,0,GCE,2
2207/01,SOCIOLOGY UNIT 3 UNIT 3,,30/05/2019,1524,0,22/05/2019,17/07/2019,21706,21743,0,0,0,GCE,2
2208/01,SOCIOLOGY UNIT 4 UNIT 4,,30/05/2019,1531,0,04/06/2019,17/07/2019,21715,21743,0,0,0,GCE,2
8481/02,GEOLOGY COMPONENT 2,,30/05/2019,773,0,06/06/2019,17/07/2019,21714,21743,0,0,0,GCE,2
2718/01,ENGLISH LANG. & LIT. UNIT 4 UNIT 4,,03/06/2019,635,0,11/06/2019,17/07/2019,21717,21743,0,0,0,GCE,2
2208/01,SOCIOLOGY UNIT 4 UNIT 4,,03/06/2019,1531,0,04/06/2019,17/07/2019,21715,21743,0,0,0,GCE,2
2304/01,MATHEMATICS UNIT 3 UNIT 3,DRS,03/06/2019,2961,0,05/06/2019,17/07/2019,21715,21743,0,0,0,GCE,2
2305/01,MATHEMATICS UNIT 4 UNIT 4,DRS,04/06/2019,2953,0,12/06/2019,17/07/2019,21723,21743,0,0,0,GCE,2
2719/01,ENGLISH LANG. & LIT. UNIT 5 UNIT 5 - NEA,,03/06/2019,629,628,,17/07/2019,21698,21743,70,558,88.712242,GCE,2
2305/51,MATHEMATICS UNIT 4 UNED 4,DRS,30/05/2019,313,0,12/06/2019,17/07/2019,21721,21743,0,0,0,GCE,2
2207/51,SOCIOLOGY UNIT 3 UNED 3,,04/06/2019,125,0,22/05/2019,17/07/2019,21700,21743,12,-12,-9.6000004,GCE,2
8481/04,GEOLOGY PRACTICAL ENDORSEMENT,,30/05/2019,773,762,,17/07/2019,21698,21743,17,745,96.377747,GCE,2
8521/03,ECONOMICS COMPONENT 3,,03/06/2019,1013,11,04/06/2019,17/07/2019,21717,21743,0,11,1.0858835,GCE,2
8521/01,ECONOMICS COMPONENT 1,,03/06/2019,1013,11,20/05/2019,17/07/2019,21710,21743,0,11,1.0858835,GCE,2
2718/01,ENGLISH LANG. & LIT. UNIT 4 UNIT 4,,30/05/2019,635,0,11/06/2019,17/07/2019,21717,21743,0,0,0,GCE,2
2717/01,ENGLISH LANG. & LIT. UNIT 3 UNIT 3,,30/05/2019,632,0,03/06/2019,17/07/2019,21710,21743,0,0,0,GCE,2
8481/01,GEOLOGY COMPONENT 1,,29/05/2019,773,0,04/06/2019,17/07/2019,21710,21743,0,0,0,GCE,2
2305/51,MATHEMATICS UNIT 4 UNED 4,DRS,29/05/2019,313,0,12/06/2019,17/07/2019,21721,21743,0,0,0,GCE,2
8521/01,ECONOMICS COMPONENT 1,,04/06/2019,1013,11,20/05/2019,17/07/2019,21710,21743,0,11,1.0858835,GCE,2
2207/51,SOCIOLOGY UNIT 3 UNED 3,,29/05/2019,125,0,22/05/2019,17/07/2019,21700,21743,0,0,0,GCE,2
8481/01,GEOLOGY COMPONENT 1,,04/06/2019,773,0,04/06/2019,17/07/2019,21710,21743,0,0,0,GCE,2
2207/01,SOCIOLOGY UNIT 3 UNIT 3,,04/06/2019,1524,0,22/05/2019,17/07/2019,21706,21743,0,0,0,GCE,2
8521/01,ECONOMICS COMPONENT 1,,29/05/2019,1013,11,20/05/2019,17/07/2019,21710,21743,0,11,1.0858835,GCE,2
2304/51,MATHEMATICS UNIT 3 UNED 3,DRS,30/05/2019,296,0,05/06/2019,17/07/2019,21714,21743,0,0,0,GCE,2
2208/01,SOCIOLOGY UNIT 4 UNIT 4,,04/06/2019,1531,0,04/06/2019,17/07/2019,21715,21743,0,0,0,GCE,2
8711/04,ENGLISH LANGUAGE & LITERATURE COMPONENT 4 - NEA,,30/05/2019,812,811,,18/07/2019,21699,21744,0,811,99.876846,GCE,2
2312/51,FURTHER MATHEMATICS UNIT 5 UNED 5,,03/06/2019,10,0,06/06/2019,18/07/2019,21715,21744,0,0,0,GCE,2
2154/01,LAW UNIT 3 UNIT 3,DRS,04/06/2019,587,0,04/06/2019,18/07/2019,21713,21744,0,0,0,GCE,2
2155/01,LAW UNIT 4 UNIT 4,DRS,29/05/2019,587,0,13/06/2019,18/07/2019,21722,21744,0,0,0,GCE,2
2618/01,D&T FASHION & TEXTILES UNIT 4 UNIT 4 - NEA,,03/06/2019,51,51,,18/07/2019,21699,21744,5,46,90.196075,GCE,2
2507/01,COMPUTER SCIENCE UNIT 3 UNIT 3,,29/05/2019,380,0,03/06/2019,18/07/2019,21709,21744,0,0,0,GCE,2
2618/01,D&T FASHION & TEXTILES UNIT 4 UNIT 4 - NEA,,30/05/2019,51,51,,18/07/2019,21699,21744,0,51,100,GCE,2
2628/01,D&T PRODUCT DESIGN UNIT 4 UNIT 4,,03/06/2019,587,578,,18/07/2019,21699,21744,52,526,89.608177,GCE,2
8711/04,ENGLISH LANGUAGE & LITERATURE COMPONENT 4 - NEA,,29/05/2019,812,811,,18/07/2019,21699,21744,0,811,99.876846,GCE,2
8711/01,ENGLISH LANGUAGE & LITERATURE COMPONENT 1,,04/06/2019,812,60,23/05/2019,18/07/2019,21702,21744,39,21,2.5862069,GCE,2
2310/01,FURTHER MATHEMATICS UNIT 4 UNIT 4,,29/05/2019,428,1,03/06/2019,18/07/2019,21710,21744,0,1,.23364486,GCE,2
2310/01,FURTHER MATHEMATICS UNIT 4 UNIT 4,,03/06/2019,428,1,03/06/2019,18/07/2019,21710,21744,0,1,.23364486,GCE,2
2618/01,D&T FASHION & TEXTILES UNIT 4 UNIT 4 - NEA,,04/06/2019,51,51,,18/07/2019,21699,21744,6,45,88.235291,GCE,2
2628/01,D&T PRODUCT DESIGN UNIT 4 UNIT 4,,04/06/2019,587,587,,18/07/2019,21699,21744,65,522,88.926743,GCE,2
2155/01,LAW UNIT 4 UNIT 4,DRS,03/06/2019,587,0,13/06/2019,18/07/2019,21722,21744,0,0,0,GCE,2
2154/51,LAW UNIT 3 UNED 3,DRS,29/05/2019,9,0,04/06/2019,18/07/2019,21713,21744,0,0,0,GCE,2
2154/01,LAW UNIT 3 UNIT 3,DRS,29/05/2019,587,0,04/06/2019,18/07/2019,21713,21744,0,0,0,GCE,2
2155/51,LAW UNIT 4 UNED 4,DRS,04/06/2019,9,0,13/06/2019,18/07/2019,21723,21744,0,0,0,GCE,2
8711/01,ENGLISH LANGUAGE & LITERATURE COMPONENT 1,,03/06/2019,812,60,23/05/2019,18/07/2019,21702,21744,19,41,5.0492611,GCE,2
2627/51,D&T PRODUCT DESIGN UNIT 3 UNED 3,,29/05/2019,113,0,07/06/2019,18/07/2019,21716,21744,0,0,0,GCE,2
2313/01,FURTHER MATHEMATICS UNIT 6 UNIT 6,,04/06/2019,333,1,06/06/2019,18/07/2019,21712,21744,0,1,.3003003,GCE,2
2508/01,COMPUTER SCIENCE UNIT 4 UNIT 4,,03/06/2019,380,0,11/06/2019,18/07/2019,21714,21744,0,0,0,GCE,2
2627/01,D&T PRODUCT DESIGN UNIT 3 UNIT 3,,03/06/2019,476,0,07/06/2019,18/07/2019,21717,21744,0,0,0,GCE,2
2627/51,D&T PRODUCT DESIGN UNIT 3 UNED 3,,04/06/2019,113,0,07/06/2019,18/07/2019,21716,21744,0,0,0,GCE,2
2608/01,D&T ENGINEERING DESIGN UNIT 4 UNIT 4 - NEA,,04/06/2019,12,12,,18/07/2019,21699,21744,1,11,91.666664,GCE,2
2310/51,FURTHER MATHEMATICS UNIT 4 UNED 4,,29/05/2019,30,0,03/06/2019,18/07/2019,21712,21744,0,0,0,GCE,2
2508/51,COMPUTER SCIENCE UNIT 4 UNED 4,,03/06/2019,8,0,11/06/2019,18/07/2019,21720,21744,0,0,0,GCE,2
8711/03,ENGLISH LANGUAGE & LITERATURE COMPONENT 3,,04/06/2019,812,49,11/06/2019,18/07/2019,21717,21744,0,49,6.034483,GCE,2
2312/01,FURTHER MATHEMATICS UNIT 5 UNIT 5,,03/06/2019,98,0,06/06/2019,18/07/2019,21713,21744,0,0,0,GCE,2
8711/02,ENGLISH LANGUAGE & LITERATURE COMPONENT 2,,04/06/2019,812,49,03/06/2019,18/07/2019,21710,21744,0,49,6.034483,GCE,2
8711/01,ENGLISH LANGUAGE & LITERATURE COMPONENT 1,,30/05/2019,812,49,23/05/2019,18/07/2019,21702,21744,0,49,6.034483,GCE,2
2310/01,FURTHER MATHEMATICS UNIT 4 UNIT 4,,04/06/2019,428,1,03/06/2019,18/07/2019,21710,21744,0,1,.23364486,GCE,2
2508/01,COMPUTER SCIENCE UNIT 4 UNIT 4,,04/06/2019,380,0,11/06/2019,18/07/2019,21714,21744,0,0,0,GCE,2
2607/01,D&T ENGINEERING DESIGN UNIT 3 UNIT 3,,30/05/2019,12,0,07/06/2019,18/07/2019,21717,21744,0,0,0,GCE,2
2310/01,FURTHER MATHEMATICS UNIT 4 UNIT 4,,30/05/2019,428,1,03/06/2019,18/07/2019,21710,21744,0,1,.23364486,GCE,2
2627/51,D&T PRODUCT DESIGN UNIT 3 UNED 3,,30/05/2019,113,0,07/06/2019,18/07/2019,21716,21744,0,0,0,GCE,2
2507/51,COMPUTER SCIENCE UNIT 3 UNED 3,,03/06/2019,8,0,03/06/2019,18/07/2019,21712,21744,0,0,0,GCE,2
8711/03,ENGLISH LANGUAGE & LITERATURE COMPONENT 3,,30/05/2019,812,49,11/06/2019,18/07/2019,21717,21744,0,49,6.034483,GCE,2
2608/01,D&T ENGINEERING DESIGN UNIT 4 UNIT 4 - NEA,,30/05/2019,12,12,,18/07/2019,21699,21744,0,12,100,GCE,2
2155/01,LAW UNIT 4 UNIT 4,DRS,30/05/2019,587,0,13/06/2019,18/07/2019,21722,21744,0,0,0,GCE,2
2608/01,D&T ENGINEERING DESIGN UNIT 4 UNIT 4 - NEA,,29/05/2019,12,12,,18/07/2019,21699,21744,0,12,100,GCE,2
2312/01,FURTHER MATHEMATICS UNIT 5 UNIT 5,,30/05/2019,98,0,06/06/2019,18/07/2019,21713,21744,0,0,0,GCE,2
2312/01,FURTHER MATHEMATICS UNIT 5 UNIT 5,,29/05/2019,98,0,06/06/2019,18/07/2019,21713,21744,0,0,0,GCE,2
2617/01,D&T FASHION & TEXTILES UNIT 3 UNIT 3,,03/06/2019,37,0,07/06/2019,18/07/2019,21717,21744,0,0,0,GCE,2
8711/02,ENGLISH LANGUAGE & LITERATURE COMPONENT 2,,29/05/2019,812,49,03/06/2019,18/07/2019,21710,21744,0,49,6.034483,GCE,2
2313/01,FURTHER MATHEMATICS UNIT 6 UNIT 6,,29/05/2019,333,1,06/06/2019,18/07/2019,21712,21744,0,1,.3003003,GCE,2
2155/01,LAW UNIT 4 UNIT 4,DRS,04/06/2019,587,0,13/06/2019,18/07/2019,21722,21744,0,0,0,GCE,2
2154/51,LAW UNIT 3 UNED 3,DRS,30/05/2019,9,0,04/06/2019,18/07/2019,21713,21744,0,0,0,GCE,2
8711/02,ENGLISH LANGUAGE & LITERATURE COMPONENT 2,,03/06/2019,812,49,03/06/2019,18/07/2019,21710,21744,0,49,6.034483,GCE,2
2508/51,COMPUTER SCIENCE UNIT 4 UNED 4,,30/05/2019,8,0,11/06/2019,18/07/2019,21720,21744,0,0,0,GCE,2
2155/51,LAW UNIT 4 UNED 4,DRS,03/06/2019,9,0,13/06/2019,18/07/2019,21723,21744,0,0,0,GCE,2
2628/01,D&T PRODUCT DESIGN UNIT 4 UNIT 4,,30/05/2019,587,578,,18/07/2019,21699,21744,0,578,98.466782,GCE,2
8711/01,ENGLISH LANGUAGE & LITERATURE COMPONENT 1,,29/05/2019,812,49,23/05/2019,18/07/2019,21702,21744,0,49,6.034483,GCE,2
2617/01,D&T FASHION & TEXTILES UNIT 3 UNIT 3,,04/06/2019,37,0,07/06/2019,18/07/2019,21717,21744,0,0,0,GCE,2
2608/01,D&T ENGINEERING DESIGN UNIT 4 UNIT 4 - NEA,,03/06/2019,12,12,,18/07/2019,21699,21744,1,11,91.666664,GCE,2
2617/01,D&T FASHION & TEXTILES UNIT 3 UNIT 3,,30/05/2019,37,0,07/06/2019,18/07/2019,21717,21744,0,0,0,GCE,2
2313/51,FURTHER MATHEMATICS UNIT 6 UNED 6,,30/05/2019,17,0,06/06/2019,18/07/2019,21715,21744,0,0,0,GCE,2
2154/01,LAW UNIT 3 UNIT 3,DRS,30/05/2019,587,0,04/06/2019,18/07/2019,21713,21744,0,0,0,GCE,2
2508/01,COMPUTER SCIENCE UNIT 4 UNIT 4,,29/05/2019,380,0,11/06/2019,18/07/2019,21714,21744,0,0,0,GCE,2
2627/01,D&T PRODUCT DESIGN UNIT 3 UNIT 3,,04/06/2019,476,0,07/06/2019,18/07/2019,21717,21744,0,0,0,GCE,2
2627/01,D&T PRODUCT DESIGN UNIT 3 UNIT 3,,30/05/2019,476,0,07/06/2019,18/07/2019,21717,21744,0,0,0,GCE,2
2509/01,COMPUTER SCIENCE UNIT 5 UNIT 5 - NEA,BTL IAMIS,29/05/2019,382,379,,18/07/2019,21699,21744,0,379,99.214661,GCE,2
2627/01,D&T PRODUCT DESIGN UNIT 3 UNIT 3,,29/05/2019,476,0,07/06/2019,18/07/2019,21717,21744,0,0,0,GCE,2
2313/51,FURTHER MATHEMATICS UNIT 6 UNED 6,,03/06/2019,17,0,06/06/2019,18/07/2019,21715,21744,0,0,0,GCE,2
2508/51,COMPUTER SCIENCE UNIT 4 UNED 4,,04/06/2019,8,0,11/06/2019,18/07/2019,21720,21744,0,0,0,GCE,2
2155/51,LAW UNIT 4 UNED 4,DRS,30/05/2019,9,0,13/06/2019,18/07/2019,21723,21744,0,0,0,GCE,2
2617/51,D&T FASHION & TEXTILES UNIT 3 UNED 3,,30/05/2019,14,0,07/06/2019,18/07/2019,21716,21744,0,0,0,GCE,2
2617/51,D&T FASHION & TEXTILES UNIT 3 UNED 3,,03/06/2019,14,0,07/06/2019,18/07/2019,21716,21744,0,0,0,GCE,2
2507/01,COMPUTER SCIENCE UNIT 3 UNIT 3,,30/05/2019,380,0,03/06/2019,18/07/2019,21709,21744,0,0,0,GCE,2
2607/01,D&T ENGINEERING DESIGN UNIT 3 UNIT 3,,03/06/2019,12,0,07/06/2019,18/07/2019,21717,21744,0,0,0,GCE,2
2617/51,D&T FASHION & TEXTILES UNIT 3 UNED 3,,29/05/2019,14,0,07/06/2019,18/07/2019,21716,21744,0,0,0,GCE,2
2154/51,LAW UNIT 3 UNED 3,DRS,04/06/2019,9,0,04/06/2019,18/07/2019,21713,21744,0,0,0,GCE,2
2310/51,FURTHER MATHEMATICS UNIT 4 UNED 4,,30/05/2019,30,0,03/06/2019,18/07/2019,21712,21744,0,0,0,GCE,2
2310/51,FURTHER MATHEMATICS UNIT 4 UNED 4,,04/06/2019,30,0,03/06/2019,18/07/2019,21712,21744,0,0,0,GCE,2
2617/51,D&T FASHION & TEXTILES UNIT 3 UNED 3,,04/06/2019,14,0,07/06/2019,18/07/2019,21716,21744,0,0,0,GCE,2
2155/51,LAW UNIT 4 UNED 4,DRS,29/05/2019,9,0,13/06/2019,18/07/2019,21723,21744,0,0,0,GCE,2
2507/01,COMPUTER SCIENCE UNIT 3 UNIT 3,,04/06/2019,380,0,03/06/2019,18/07/2019,21709,21744,0,0,0,GCE,2
8711/03,ENGLISH LANGUAGE & LITERATURE COMPONENT 3,,03/06/2019,812,49,11/06/2019,18/07/2019,21717,21744,0,49,6.034483,GCE,2
2313/01,FURTHER MATHEMATICS UNIT 6 UNIT 6,,03/06/2019,333,1,06/06/2019,18/07/2019,21712,21744,0,1,.3003003,GCE,2
8711/04,ENGLISH LANGUAGE & LITERATURE COMPONENT 4 - NEA,,03/06/2019,812,811,,18/07/2019,21699,21744,72,739,91.00985,GCE,2
2154/01,LAW UNIT 3 UNIT 3,DRS,03/06/2019,587,0,04/06/2019,18/07/2019,21713,21744,0,0,0,GCE,2
2618/01,D&T FASHION & TEXTILES UNIT 4 UNIT 4 - NEA,,29/05/2019,51,51,,18/07/2019,21699,21744,0,51,100,GCE,2
2507/01,COMPUTER SCIENCE UNIT 3 UNIT 3,,03/06/2019,380,0,03/06/2019,18/07/2019,21709,21744,0,0,0,GCE,2
2313/51,FURTHER MATHEMATICS UNIT 6 UNED 6,,29/05/2019,17,0,06/06/2019,18/07/2019,21715,21744,0,0,0,GCE,2
2310/51,FURTHER MATHEMATICS UNIT 4 UNED 4,,03/06/2019,30,0,03/06/2019,18/07/2019,21712,21744,0,0,0,GCE,2
2509/01,COMPUTER SCIENCE UNIT 5 UNIT 5 - NEA,BTL IAMIS,03/06/2019,382,381,,18/07/2019,21699,21744,34,347,90.8377,GCE,2
2627/51,D&T PRODUCT DESIGN UNIT 3 UNED 3,,03/06/2019,113,0,07/06/2019,18/07/2019,21716,21744,0,0,0,GCE,2
8711/04,ENGLISH LANGUAGE & LITERATURE COMPONENT 4 - NEA,,04/06/2019,812,811,,18/07/2019,21699,21744,90,721,88.793106,GCE,2
2628/01,D&T PRODUCT DESIGN UNIT 4 UNIT 4,,29/05/2019,587,578,,18/07/2019,21699,21744,0,578,98.466782,GCE,2
2154/51,LAW UNIT 3 UNED 3,DRS,03/06/2019,9,0,04/06/2019,18/07/2019,21713,21744,0,0,0,GCE,2
2617/01,D&T FASHION & TEXTILES UNIT 3 UNIT 3,,29/05/2019,37,0,07/06/2019,18/07/2019,21717,21744,0,0,0,GCE,2
2607/01,D&T ENGINEERING DESIGN UNIT 3 UNIT 3,,29/05/2019,12,0,07/06/2019,18/07/2019,21717,21744,0,0,0,GCE,2
2312/51,FURTHER MATHEMATICS UNIT 5 UNED 5,,29/05/2019,10,0,06/06/2019,18/07/2019,21715,21744,0,0,0,GCE,2
8711/02,ENGLISH LANGUAGE & LITERATURE COMPONENT 2,,30/05/2019,812,49,03/06/2019,18/07/2019,21710,21744,0,49,6.034483,GCE,2
2507/51,COMPUTER SCIENCE UNIT 3 UNED 3,,29/05/2019,8,0,03/06/2019,18/07/2019,21712,21744,0,0,0,GCE,2
8711/03,ENGLISH LANGUAGE & LITERATURE COMPONENT 3,,29/05/2019,812,49,11/06/2019,18/07/2019,21717,21744,0,49,6.034483,GCE,2
2508/51,COMPUTER SCIENCE UNIT 4 UNED 4,,29/05/2019,8,0,11/06/2019,18/07/2019,21720,21744,0,0,0,GCE,2
2509/01,COMPUTER SCIENCE UNIT 5 UNIT 5 - NEA,BTL IAMIS,30/05/2019,382,379,,18/07/2019,21699,21744,0,379,99.214661,GCE,2
2507/51,COMPUTER SCIENCE UNIT 3 UNED 3,,04/06/2019,8,0,03/06/2019,18/07/2019,21712,21744,0,0,0,GCE,2
2312/51,FURTHER MATHEMATICS UNIT 5 UNED 5,,30/05/2019,10,0,06/06/2019,18/07/2019,21715,21744,0,0,0,GCE,2
2507/51,COMPUTER SCIENCE UNIT 3 UNED 3,,30/05/2019,8,0,03/06/2019,18/07/2019,21712,21744,0,0,0,GCE,2
2313/51,FURTHER MATHEMATICS UNIT 6 UNED 6,,04/06/2019,17,0,06/06/2019,18/07/2019,21715,21744,0,0,0,GCE,2
2312/51,FURTHER MATHEMATICS UNIT 5 UNED 5,,04/06/2019,10,0,06/06/2019,18/07/2019,21715,21744,0,0,0,GCE,2
2509/01,COMPUTER SCIENCE UNIT 5 UNIT 5 - NEA,BTL IAMIS,04/06/2019,382,381,,18/07/2019,21699,21744,42,339,88.743454,GCE,2
2312/01,FURTHER MATHEMATICS UNIT 5 UNIT 5,,04/06/2019,98,0,06/06/2019,18/07/2019,21713,21744,0,0,0,GCE,2
2313/01,FURTHER MATHEMATICS UNIT 6 UNIT 6,,30/05/2019,333,1,06/06/2019,18/07/2019,21712,21744,0,1,.3003003,GCE,2
2607/01,D&T ENGINEERING DESIGN UNIT 3 UNIT 3,,04/06/2019,12,0,07/06/2019,18/07/2019,21717,21744,0,0,0,GCE,2
2508/01,COMPUTER SCIENCE UNIT 4 UNIT 4,,30/05/2019,380,0,11/06/2019,18/07/2019,21714,21744,0,0,0,GCE,2
8701/03,ENGLISH LANGUAGE COMPONENT 3,,30/05/2019,1321,0,06/06/2019,19/07/2019,21714,21745,0,0,0,GCE,2
8701/02,ENGLISH LANGUAGE COMPONENT 2,,30/05/2019,1321,0,04/06/2019,19/07/2019,21710,21745,0,0,0,GCE,2
8701/01,ENGLISH LANGUAGE COMPONENT 1,,29/05/2019,1321,0,20/05/2019,19/07/2019,21702,21745,0,0,0,GCE,2
2419/01,CHEMISTRY UNIT 5 UNIT 5 - PRACTICAL,,30/05/2019,1992,387,08/05/2019,19/07/2019,21700,21745,0,387,19.427711,GCE,2
8701/04,ENGLISH LANGUAGE COMPONENT 4 - NEA,,30/05/2019,1321,1298,,19/07/2019,21700,21745,0,1298,98.258896,GCE,2
2417/51,CHEMISTRY UNIT 3 UNED 3,DRS,30/05/2019,166,0,04/06/2019,19/07/2019,21713,21745,0,0,0,GCE,2
8151/01,LAW COMPONENT 1,DRS,04/06/2019,762,0,04/06/2019,19/07/2019,21713,21745,0,0,0,GCE,2
2729/01,ENGLISH LITERATURE UNIT 5 UNIT 5 - NEA,,03/06/2019,1639,1638,,19/07/2019,21700,21745,109,1529,93.288589,GCE,2
8151/03,LAW COMPONENT 3,DRS,04/06/2019,762,0,17/06/2019,19/07/2019,21724,21745,0,0,0,GCE,2
2727/01,ENGLISH LITERATURE UNIT 3 UNIT 3,,04/06/2019,1644,0,03/06/2019,19/07/2019,21710,21745,0,0,0,GCE,2
8701/02,ENGLISH LANGUAGE COMPONENT 2,,03/06/2019,1321,0,04/06/2019,19/07/2019,21710,21745,0,0,0,GCE,2
2419/01,CHEMISTRY UNIT 5 UNIT 5 - PRACTICAL,,29/05/2019,1992,0,08/05/2019,19/07/2019,21700,21745,0,0,0,GCE,2
8151/02,LAW COMPONENT 2,DRS,04/06/2019,762,0,13/06/2019,19/07/2019,21722,21745,0,0,0,GCE,2
8151/03,LAW COMPONENT 3,DRS,29/05/2019,762,0,17/06/2019,19/07/2019,21724,21745,0,0,0,GCE,2
2419/01,CHEMISTRY UNIT 5 UNIT 5 - PRACTICAL,,04/06/2019,1992,1222,08/05/2019,19/07/2019,21700,21745,177,1045,52.459839,GCE,2
2729/01,ENGLISH LITERATURE UNIT 5 UNIT 5 - NEA,,04/06/2019,1639,1638,,19/07/2019,21700,21745,146,1492,91.03112,GCE,2
8701/04,ENGLISH LANGUAGE COMPONENT 4 - NEA,,04/06/2019,1321,1320,,19/07/2019,21700,21745,117,1203,91.067375,GCE,2
8701/03,ENGLISH LANGUAGE COMPONENT 3,,29/05/2019,1321,0,06/06/2019,19/07/2019,21714,21745,0,0,0,GCE,2
2419/51,CHEMISTRY UNIT 5 UNED 5 - YMARFEROL,,04/06/2019,165,152,08/05/2019,19/07/2019,21700,21745,15,137,83.030304,GCE,2
2417/51,CHEMISTRY UNIT 3 UNED 3,DRS,04/06/2019,166,0,04/06/2019,19/07/2019,21713,21745,0,0,0,GCE,2
2418/01,CHEMISTRY UNIT 4 UNIT 4,DRS,29/05/2019,2021,0,11/06/2019,19/07/2019,21720,21745,0,0,0,GCE,2
8151/02,LAW COMPONENT 2,DRS,03/06/2019,762,0,13/06/2019,19/07/2019,21722,21745,0,0,0,GCE,2
2728/01,ENGLISH LITERATURE UNIT 4 UNIT 4,,29/05/2019,1645,0,11/06/2019,19/07/2019,21717,21745,0,0,0,GCE,2
2417/01,CHEMISTRY UNIT 3 UNIT 3,DRS,04/06/2019,2020,0,04/06/2019,19/07/2019,21713,21745,0,0,0,GCE,2
8151/02,LAW COMPONENT 2,DRS,30/05/2019,762,0,13/06/2019,19/07/2019,21722,21745,0,0,0,GCE,2
2727/01,ENGLISH LITERATURE UNIT 3 UNIT 3,,29/05/2019,1644,0,03/06/2019,19/07/2019,21710,21745,0,0,0,GCE,2
2417/51,CHEMISTRY UNIT 3 UNED 3,DRS,29/05/2019,166,0,04/06/2019,19/07/2019,21713,21745,0,0,0,GCE,2
